id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13448119,Le Bouscat: Chambre et petit dejeuner à la maison.,69744698,Rosy,Le Bouscat,Le Bouscat,44.86938,-0.61896,Private room,28,1,59,2019-09-21,1.41,1,29
13448547,Chambre avec terrasse et salle d'eau privative,76788826,Herve,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83028,-0.58302,Private room,33,2,39,2018-08-16,0.94,1,6
13448974,T2 Hyper-Centre de Bordeaux très calme,76795624,Camille,Bordeaux,Centre ville (Bordeaux),44.83898,-0.57334,Entire home/apt,70,3,6,2016-07-18,0.14,1,0
13449131,Belle petite échoppe bordelaise,22491372,Jeremy,Floirac,Floirac,44.84279,-0.53363,Private room,24,2,19,2019-09-21,0.45,1,147
13449451,Petite maison calme proche du centre ville,76803148,Sophie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83115,-0.59501,Entire home/apt,50,2,75,2019-07-06,1.79,1,0
13454622,Chambre chaleureuse,74991300,Adélie,Bgles,Bgles,44.81506,-0.55132,Private room,30,2,19,2017-08-10,0.45,1,0
13454936,Bordeaux Hyper centre - 180m² / Coworking,73703591,Sébastien,Bordeaux,Centre ville (Bordeaux),44.8403,-0.58467,Entire home/apt,330,2,81,2019-11-17,1.96,1,155
13455758,Chez nous,76883868,Axelle,Pessac,Le Monteil,44.8057,-0.66094,Entire home/apt,100,1,13,2019-08-10,0.32,1,0
13457514,T2 Chartrons lumineux et idéalement situé,70006846,Johanna,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85294,-0.57021,Entire home/apt,85,6,0,,,1,0
13458123,Grand appartement en face du Parc Bordelais,76905495,Alma,Bordeaux,Caudran,44.84999,-0.60124,Entire home/apt,100,1,1,2016-08-22,0.03,2,0
13458488,Cozy space in the heart of Bordeaux,63462086,Myriam & Julien,Bordeaux,Bordeaux Sud,44.83246,-0.5694,Private room,39,1,325,2019-11-03,7.73,2,40
13459123,Lovely 47 sqm apartment + parking,72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.83983,-0.57497,Entire home/apt,79,90,1,2017-04-09,0.03,78,246
13460567,Appartement cosy au cœur de Bordeaux,76922530,Charlotte,Bordeaux,Bordeaux Sud,44.83474,-0.57482,Entire home/apt,85,1,0,,,1,0
13461434,"Joli T2, Parking et Balcon idéalement situé",76939217,Anne,Bordeaux,Bordeaux Maritime,44.8641,-0.57074,Entire home/apt,60,6,5,2018-09-26,0.13,1,0
13462696,"6pers,64m2 proche bordeaux centre et plage a 30min",70028082,Mickael,Eysines,Eysines,44.8695,-0.63602,Entire home/apt,140,1,1,2016-06-21,0.02,4,310
13463981,T2 saint michel,46697258,Guillaume,Bordeaux,Bordeaux Sud,44.83147,-0.56905,Entire home/apt,33,1,1,2016-06-16,0.02,1,0
13466967,Location dépendance de 30m2 (SDB Frigo bouilloire),36350372,Nezha,Villenave-d'Ornon,Villenave-d'Ornon,44.76845,-0.57643,Private room,110,1,0,,,1,364
13469266,B&B Charming central Bordeaux townhouse,34350593,Isabelle,Bordeaux,Centre ville (Bordeaux),44.83982,-0.59871,Private room,55,2,0,,,2,0
13469323,Great appartment,22519701,Hugues,Bordeaux,Centre ville (Bordeaux),44.83514,-0.57196,Entire home/apt,78,1,2,2016-06-26,0.05,1,0
13470353,Logement euro près stade,77054675,Carmen,Bordeaux,Bordeaux Maritime,44.87289,-0.57485,Private room,50,1,0,,,1,0
13470660,75 m2  à 15 minutes de bordeaux,77056935,Amel,Cenon,Palmer-Gravires-Cavailles,44.86244,-0.5214,Entire home/apt,50,2,3,2016-08-16,0.07,1,0
13470954,Beau T2 Chartrons,6389068,Coline,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85679,-0.57044,Entire home/apt,50,2,2,2016-11-13,0.05,1,0
13472616,"Chambre chaleureuse & petit-déj , Bordeaux centre",77079532,Olivier,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83254,-0.58123,Private room,35,2,46,2018-06-28,1.13,2,0
13474067,Studio 33m² Calme à 10min à pied du centre ville,77096363,Lya,Bordeaux,Centre ville (Bordeaux),44.83856,-0.58687,Entire home/apt,20,1,18,2016-08-19,0.43,3,0
13475946,Beau T3 proche du centre ville,32828341,Jean-Baptiste,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83223,-0.5812,Entire home/apt,50,2,0,,,1,0
13477791,"Appt T3  55m² 2 chambres, balcon",55907304,Melissa,Le Bouscat,Le Bouscat,44.87053,-0.60517,Entire home/apt,45,1,3,2016-10-02,0.08,1,0
13481897,Appartement  proche du centre de bordeaux,74480224,Ma,Floirac,Floirac,44.83697,-0.53779,Private room,31,1,231,2019-11-24,5.50,2,165
13484701,"Chambre agréable & petit-déj ,  Bordeaux centre",77079532,Olivier,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.834,-0.58105,Private room,35,1,139,2018-06-30,3.38,2,0
13485587,Chambre privée dans maison avec petit jardin,18582999,Emmanuelle,Bordeaux,Bordeaux Sud,44.82232,-0.56403,Private room,44,1,6,2018-01-18,0.19,2,0
13486503,Superbe appart 75m2 + 40m2 de terrasse 10' centre,9892367,Yann,Bordeaux,La Bastide,44.85023,-0.54184,Entire home/apt,95,3,14,2019-10-27,0.35,1,11
13486665,Room in a typical Bordeaux house (Bordeaux center),11569402,Laure,Bordeaux,Bordeaux Sud,44.82863,-0.56914,Private room,25,2,141,2019-11-11,3.41,2,2
13487171,chambre indépendante avec sa salle de bain,77265469,Guicheney,Pessac,Verthamon,44.81886,-0.61663,Private room,39,1,0,,,1,0
13488071,Euro-Chambre maison proche stade,76916798,Margot,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85684,-0.57102,Private room,60,1,0,,,1,0
13488195,Bel et vaste appartement gare de Bordeaux,73337349,Thierry  Et Valériya,Bordeaux,Bordeaux Sud,44.82268,-0.56147,Entire home/apt,85,7,11,2019-08-25,0.30,1,270
13488410,T2 hyper centre de Bordeaux - Grand théâtre,18041919,Anthony,Bordeaux,Centre ville (Bordeaux),44.84095,-0.57366,Entire home/apt,80,1,0,,,1,0
13489107,Central Luxury apartment,3603474,Adele Et Nicolas,Bordeaux,Centre ville (Bordeaux),44.83902,-0.57597,Entire home/apt,120,2,12,2017-10-01,0.29,1,0
13489659,"Luxury Loft,jardin public",77295275,Maeva,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85324,-0.58235,Entire home/apt,270,4,0,,,1,0
13489783,"Double bedroom with air con, bathroom, breakfast",12661054,Mikael,Bordeaux,Bordeaux Maritime,44.86139,-0.56406,Private room,45,1,30,2017-11-10,0.72,1,0
13489974,Grande maison avec piscine,77297594,Pauline,Le Bouscat,Le Bouscat,44.85818,-0.59938,Entire home/apt,250,14,0,,,1,0
13490015,Maison Bordeaux quartier calme,74634837,José,Bordeaux,Nansouty - Saint Gens,44.82583,-0.58532,Entire home/apt,160,5,0,,,1,0
13490306,perfect flat in bordeaux's hold stones buildging,43993861,Chris,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83156,-0.57817,Entire home/apt,61,1,52,2019-10-26,1.29,2,71
13491447,"Charmante maison 100m2, campus Bordeaux (Tram B)",2276399,Marie & Alex,Talence,Talence,44.79095,-0.60511,Entire home/apt,125,5,4,2019-08-17,0.24,1,144
13491811,Logement entier à 2 min de Gambetta,50207963,Louise,Bordeaux,Centre ville (Bordeaux),44.84106,-0.58486,Entire home/apt,41,1,4,2017-05-19,0.10,1,0
13493974,Chambre chaleureuse dans appartement neuf,75689841,Martine,Bordeaux,La Bastide,44.84829,-0.54337,Private room,33,2,141,2019-11-12,3.41,1,135
13494475,Jolie appartement pessac,29305662,Virginie,Pessac,Nos,44.81131,-0.63454,Private room,22,3,0,,,1,0
13497804,"Schtroumpfette, chambre double, vue sur jardin",70083236,Martine,Le Haillan,Le Haillan,44.87937,-0.68272,Private room,39,2,41,2019-08-23,0.99,3,363
13498191,Beautiful Bordeaux house & garden,5351726,Claire,Bordeaux,Centre ville (Bordeaux),44.84138,-0.59418,Entire home/apt,120,4,0,,,1,0
13498332,T2 idéalement situé,28748655,Anaïs,Bordeaux,Bordeaux Sud,44.83183,-0.57192,Entire home/apt,35,1,38,2017-09-02,0.91,1,0
13498454,grande maison calme de 240m2 sur Parc Bordelais,29813176,Julie,Bordeaux,Caudran,44.85121,-0.60096,Entire home/apt,250,4,1,2016-08-07,0.02,1,0
13500096,Lovely 40m² historic center of Bordeaux,36630787,Gauthier,Bordeaux,Centre ville (Bordeaux),44.8387,-0.57106,Entire home/apt,60,2,9,2019-08-18,0.22,1,0
13500949,Studio confortable place de la Victoire,77428711,Codou,Bordeaux,Bordeaux Sud,44.83355,-0.57204,Entire home/apt,31,2,1,2016-07-04,0.02,1,0
13501019,Grand T2 duplex lumineux & parking,19382542,Johann,Bordeaux,Nansouty - Saint Gens,44.83009,-0.58069,Entire home/apt,56,2,38,2019-11-11,0.95,1,30
13501537,Chambre dans une maison individuelle + petit dej,20326333,Deborah,Bordeaux,Bordeaux Maritime,44.8771,-0.55053,Private room,64,1,1,2016-06-20,0.02,1,0
13504563,Appartement avec Piscine au Centre de Bordeaux,67636405,Filipa,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83343,-0.58619,Entire home/apt,52,5,0,,,1,0
13505337,Appartement des Ateliers Bordelais,77480886,Emmanuel,Bordeaux,Bordeaux Maritime,44.86663,-0.54947,Entire home/apt,115,2,1,2016-10-04,0.03,2,364
13506269,Cosy Home near city center & balcony (near Tram),15258050,Sofia & Sébastien,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8569,-0.57559,Private room,36,1,52,2019-06-28,1.24,1,0
13507441,Bordeaux Centre appt terrasse 2 Pers (75m2+30m2),77509900,Martine,Bordeaux,La Bastide,44.84282,-0.5636,Entire home/apt,100,3,13,2019-09-22,0.32,1,238
13507566,Appart sympa au coeur de la ville,9674774,Rocio,Bordeaux,Bordeaux Sud,44.83187,-0.57491,Entire home/apt,60,2,16,2019-08-18,0.38,1,179
13507960,appart pour euro ou vacance confortable,18152855,Aimeric,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83249,-0.59249,Private room,70,1,0,,,1,0
13508973,Agréable appartement dans le centre de Bordeaux,14898260,Marine,Bordeaux,Centre ville (Bordeaux),44.84315,-0.5813,Entire home/apt,70,2,2,2017-08-07,0.07,1,0
13510252,Chambre privée avec accès facile au stade Matmut,31606818,Audrey,Floirac,Floirac,44.84317,-0.53252,Private room,150,1,0,,,1,0
13511828,Appartement Bordeaux plein centre,47570250,Cécile,Bordeaux,Centre ville (Bordeaux),44.83757,-0.57041,Entire home/apt,65,3,8,2017-05-08,0.20,1,0
13512006,Suite la Métairie,4458680,Yves,Blanquefort,Blanquefort,44.90638,-0.63884,Private room,150,1,0,,,1,89
13518157,Marlene's apartment,8827391,Marlene,Bordeaux,Bordeaux Sud,44.82776,-0.57323,Entire home/apt,49,1,18,2018-08-03,0.43,1,0
13518680,Apt conviviale au coeur de bruges tout équipé,75512891,Arthur,Bruges,Bruges,44.88182,-0.61349,Entire home/apt,45,2,5,2016-08-09,0.12,1,0
13520222,Appartement T2 Cosy,77662403,Stephanie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85874,-0.57505,Entire home/apt,120,4,0,,,1,0
13523392,T2 tout neuf,77688762,Carole,Merignac,La Glacire,44.83416,-0.61819,Entire home/apt,60,3,0,,,1,0
13524705,Bedroom in spacious house Chartrons,2955971,Caspar,Bordeaux,Bordeaux Maritime,44.85882,-0.56226,Private room,45,1,5,2019-09-13,0.12,3,332
13526996,Chambre privée en plein centre ville,30004563,Christelle,Bordeaux,Bordeaux Sud,44.83184,-0.5699,Private room,45,1,0,,,1,0
13527538,Appartement 140m2 vue sur les quais.,76926224,Maxence,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85161,-0.57076,Entire home/apt,175,1,0,,,1,0
13528089,Appartement 40m² dans l'hyper centre de Bordeaux,42811333,Elodie,Bordeaux,Centre ville (Bordeaux),44.83561,-0.57042,Entire home/apt,70,5,0,,,1,0
13528293,Grande maison familiale avec piscine dans Bordeaux,30098561,Julien,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83179,-0.59295,Entire home/apt,140,3,3,2017-05-01,0.08,1,0
13531591,Bel appartement duplex centre historique,29102137,L.C.B,Bordeaux,Bordeaux Sud,44.83428,-0.56988,Entire home/apt,134,2,12,2019-08-18,0.31,24,253
13536101,Jolie appartement en ville,6270558,Laurene,Bordeaux,Nansouty - Saint Gens,44.82738,-0.58519,Entire home/apt,50,1,8,2016-09-04,0.20,1,0
13538302,Cosy flat (60m²) in Bordeaux,23894908,Quentin & Julia,Bordeaux,Bordeaux Maritime,44.86638,-0.54976,Entire home/apt,71,3,49,2019-06-23,1.18,1,0
13541449,grande maison familiale,77898054,Pauline,Bordeaux,Centre ville (Bordeaux),44.84612,-0.58674,Entire home/apt,180,5,0,,,1,0
13541938,Appartement cosy et douillé en plein centre ville,17249728,Lazy Mary,Bordeaux,Bordeaux Sud,44.83129,-0.56745,Entire home/apt,55,1,5,2016-11-01,0.12,1,0
13542069,Bel appartement 3 pièces 80M² Talence,77910020,Sylvia,Talence,Talence,44.79321,-0.58537,Entire home/apt,55,4,16,2019-10-28,0.39,1,134
13544236,Chambre agréable au coeur Bordeaux,20644532,Luis,Bordeaux,Centre ville (Bordeaux),44.8379,-0.56857,Private room,50,2,0,,,1,0
13545026,Appartement proche stade,77945394,Stephane,Bordeaux,Bordeaux Maritime,44.86581,-0.56855,Entire home/apt,95,1,1,2016-07-04,0.02,1,0
13546197,Appart standing plein centre climatisé trés calme,41802515,Enrique,Bordeaux,Centre ville (Bordeaux),44.83637,-0.57313,Entire home/apt,160,2,68,2019-11-24,1.64,2,332
13546540,Appartement lumineux et confortable,8169595,Dumartin,Pessac,Arago-La Chataigneraie,44.7931,-0.64378,Entire home/apt,130,5,0,,,1,0
13546542,Maison spacieuse proche Bordeaux centre,77964027,Severine,Cenon,Palmer-Gravires-Cavailles,44.84914,-0.51885,Entire home/apt,130,2,34,2019-08-12,0.84,1,0
13551171,"Charmant appart soigné 1 ch, Bordeaux plein centre",9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84029,-0.57165,Entire home/apt,115,90,2,2016-09-29,0.05,73,365
13555706,Charmant T3 75 m² + terrasse et parking offert,78072955,Sabrina,Bordeaux,Nansouty - Saint Gens,44.82716,-0.58583,Entire home/apt,72,2,44,2019-05-12,1.13,1,0
13556900,"Maison 2mn de Bordeaux, havre de paix en ville",5676934,Alvarez,Bgles,Bgles,44.81099,-0.56663,Entire home/apt,115,7,3,2019-07-22,0.19,2,0
13557139,Maison calme jardin à 5 min centre ville Bordeaux,43149873,Raphaelle,Bordeaux,Nansouty - Saint Gens,44.81288,-0.56744,Entire home/apt,90,5,6,2019-11-03,1.57,1,18
13558659,"Apt charmant et pratique, Quartier Ste-Croix",53829573,Sonia,Bordeaux,Bordeaux Sud,44.82748,-0.5583,Entire home/apt,45,2,5,2016-08-16,0.12,1,0
13562091,Chambre dans T3 cosy proche hyper centre,53685509,Marine,Bordeaux,Caudran,44.84974,-0.61956,Private room,33,1,10,2017-10-13,0.24,1,0
13562340,Maison 90 m2 - 2 chambres - Jardin et terrasse,78152529,Mahjouba,Pessac,Le Monteil,44.80078,-0.64992,Entire home/apt,70,1,11,2019-08-25,0.70,1,85
13567884,Chambre dans un appartement en ville,36406949,Lily,Bordeaux,Bordeaux Sud,44.82577,-0.56656,Private room,28,2,1,2016-07-26,0.02,1,0
13571177,Chambre au calme avec piscine et espaces verts,35989267,Stella,Merignac,Arlac,44.82024,-0.62271,Private room,27,1,4,2016-08-29,0.10,1,0
13573144,chambre privée dans maison avec jardinet,78284534,Helene,Bordeaux,Bordeaux Sud,44.81434,-0.56421,Private room,21,2,3,2016-09-04,0.08,1,0
13574233,Chambre dans une colocation sympa,55435375,Alexia,Talence,Talence,44.8109,-0.57773,Private room,30,1,0,,,1,0
13574761,Charmante maison avec piscine dans Bordeaux,1706040,Guillaume,Bordeaux,Caudran,44.85526,-0.60379,Entire home/apt,250,7,2,2018-08-18,0.07,1,113
13575411,"Charmant T2,avec terrasse au coeur des Chartrons",70086468,Angelique,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85504,-0.56863,Entire home/apt,80,3,76,2019-10-28,1.89,1,265
13577067,"Room on ""Marché des Chartrons""s Place !",53252143,Shirley,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85147,-0.57377,Private room,39,3,34,2019-10-25,0.82,1,84
13579586,"Petite Chambre Cosy, en plein centre de Bordeaux.",4259356,Alexandre,Bordeaux,Bordeaux Sud,44.83474,-0.56866,Private room,21,1,12,2016-09-19,0.31,1,0
13579709,Chambre confortable à louer,78371646,Manon,Lormont,Lormont,44.86585,-0.51444,Private room,18,1,1,2016-07-17,0.02,1,0
13583261,Appartement proche Stade Bordeaux,47618842,Julien,Bruges,Bruges,44.87687,-0.58245,Private room,45,1,14,2019-11-21,0.34,1,347
13583463,Maison d'architecte de 190m2 Bordeaux lac,49192284,Cedric,Bruges,Bruges,44.88277,-0.59046,Entire home/apt,255,7,5,2019-08-16,0.18,1,0
13583715,"Appartement 40m², 5 minute du centre ville",78419582,Dimitri,Bordeaux,La Bastide,44.85364,-0.53972,Entire home/apt,50,1,18,2017-01-11,0.43,1,321
13584438,Typique T3 dans le cœur historique (avec parking).,77277608,Lionel,Bordeaux,Bordeaux Sud,44.83528,-0.5686,Entire home/apt,97,7,30,2019-10-26,0.73,1,0
13584774,T6 200m² Bordeaux Bastide,78432775,Samuel,Bordeaux,La Bastide,44.841,-0.55501,Entire home/apt,120,5,4,2019-08-19,0.17,1,42
13585737,Maison de ville au calme,78443725,Sandrine,Pessac,France Alouette,44.78248,-0.67552,Entire home/apt,80,4,3,2019-01-02,0.11,1,299
13587190,chambres de ville dans cadre de charme près de BX,78392716,Bernadette,Talence,Talence,44.81815,-0.5796,Private room,40,1,4,2016-07-17,0.10,1,0
13587520,Appartement Bordeaux Grand Théatre / Parking,40328765,Nicolas,Bordeaux,Centre ville (Bordeaux),44.8431,-0.57459,Entire home/apt,63,2,63,2019-11-10,1.51,1,0
13588817,Belle Echoppe T3 Duplex Quartier Capucins/Victoire,78482840,Lucille,Bordeaux,Nansouty - Saint Gens,44.82556,-0.57066,Entire home/apt,75,1,6,2017-06-05,0.15,1,0
13589162,"bright, spacious accommodation",72130762,Sébastien,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82903,-0.61241,Entire home/apt,35,3,12,2018-12-27,0.31,1,0
13592395,Bel appartement idéalement placé,78544909,François,Bordeaux,Nansouty - Saint Gens,44.81701,-0.5746,Entire home/apt,90,1,63,2019-11-17,1.51,1,312
13594990,Chambre en plein Centre Ville,69370366,Kimy,Bordeaux,Centre ville (Bordeaux),44.83798,-0.58248,Private room,33,2,3,2017-10-28,0.07,1,0
13596250,Studio 20m² plein centre + parking,76492408,Andréa,Bordeaux,Nansouty - Saint Gens,44.82558,-0.57396,Entire home/apt,50,1,1,2016-07-04,0.02,1,0
13597719,Sunny Bohemian Downtown 2BR Apt with Patio,12752912,Ravenna,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83456,-0.58997,Entire home/apt,70,5,7,2019-09-15,0.18,1,52
13598424,Appartement 85 m2 proche centre ville Bordeaux,66752509,Eléna,Talence,Talence,44.80656,-0.57586,Entire home/apt,70,2,0,,,1,0
13598531,JOLI T2 AVEC TERRASSE ET PARKING SECURISEE !,23424235,Valerie,Bordeaux,Bordeaux Maritime,44.85844,-0.56214,Entire home/apt,45,3,14,2017-08-26,0.34,1,0
13608296,Loue T2 35m2 proche Bordeaux pour l'euro 2016,43256676,Benjamin,Lormont,Lormont,44.86695,-0.52201,Entire home/apt,50,2,0,,,1,0
13611219,Petite maison modeste mais bien située.,52853794,Kim,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85535,-0.58407,Private room,26,1,3,2016-08-27,0.07,2,0
13611629,Maison à étage totalement rénovée avec piscine,48251987,Caroline,Pessac,Le Bourg,44.80082,-0.64112,Entire home/apt,80,1,9,2018-08-23,0.22,1,0
13613360,Appartement au centre de bordeaux,33916088,Nicolas,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83115,-0.58086,Entire home/apt,43,6,0,,,1,0
13614934,Studio charmant 30m2 dans le centre-ville,28349924,Marion,Bordeaux,Centre ville (Bordeaux),44.84358,-0.58007,Entire home/apt,30,2,7,2018-02-22,0.17,1,0
13614956,Appartement chaleureux au centre de Bordeaux,78823602,Sandrine,Bordeaux,Bordeaux Sud,44.83239,-0.56844,Entire home/apt,65,2,4,2019-08-21,0.10,1,0
13617435,Au cœur du quartier St-Pierre,78851092,Maxime,Bordeaux,Centre ville (Bordeaux),44.83917,-0.57397,Entire home/apt,75,1,1,2016-06-23,0.02,1,0
13618137,Ideal Pour Vinexpo Beau T2 aux Chartrons,37123031,Isa,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85626,-0.57272,Entire home/apt,65,2,7,2017-06-20,0.19,1,0
13618779,Maison standing au centre du vignoble pessacais,78867025,Severine,Pessac,Le Bourg,44.80435,-0.63806,Entire home/apt,320,13,0,,,1,0
13619029,"chambre independante ,bungalow thaïlandais",70124528,Nathalie,Bordeaux,Caudran,44.84854,-0.6331,Private room,37,1,15,2018-06-28,0.36,1,0
13621745,"Studio 20 m2, place la Victoire.",65777205,Bounakhla,Bordeaux,Bordeaux Sud,44.82963,-0.57525,Entire home/apt,30,3,0,,,1,0
13622003,☆ En plein coeur de l'Hyper-Centre (Gambetta)☆,13519293,Franck,Bordeaux,Centre ville (Bordeaux),44.84336,-0.57827,Private room,75,4,0,,,1,0
13624148,Simple et mignon logement entier 23 m2,50684264,Jamila,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82797,-0.59052,Entire home/apt,22,1,1,2016-07-06,0.02,1,0
13628194,Appartement et Jardin Près de Bordeaux,76890965,Isabelle,Villenave-d'Ornon,Villenave-d'Ornon,44.77487,-0.546,Entire home/apt,50,2,20,2019-06-02,0.53,1,51
13630083,Studio mignon au cœur de Bordeaux,64281454,Sophie,Bordeaux,Centre ville (Bordeaux),44.84267,-0.57912,Entire home/apt,60,2,64,2019-11-20,1.54,1,85
13630126,chambre agréable/ st michel victoire,79005008,"Lea,",Bordeaux,Bordeaux Sud,44.83274,-0.56949,Private room,36,2,25,2017-12-02,0.62,1,0
13633483,Chambre dans maison/piscine + petit déjeuner,78664199,Fabienne Et Jean-Yves,Merignac,Chemin Long,44.8195,-0.66857,Private room,45,1,22,2019-10-11,0.54,1,126
13633580,"Aux Portes de Bordeaux, Maison Cosy",79053020,Marie-Laure,Bouliac,Bouliac,44.82308,-0.48148,Entire home/apt,260,2,4,2018-08-18,0.10,1,76
13634374,Big bedroom in the Center of Bordeaux.,16744647,Martine,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82953,-0.5842,Private room,30,1,13,2018-09-12,0.31,1,0
13636739,charmant 2 pièces sur belges a 1km de bordeaux,79087790,Bana,Bgles,Bgles,44.81323,-0.54443,Entire home/apt,33,1,2,2016-07-20,0.05,1,0
13644192,"""Le calme en ville "" Classé 4*:Echoppe+Terrasse .",79094840,Yves,Bordeaux,Centre ville (Bordeaux),44.83856,-0.59691,Entire home/apt,60,3,137,2019-11-11,3.43,2,145
13647915,Studio lumineux à 10 minutes de Bordeaux centre,79231145,Mathilde,Talence,Talence,44.81295,-0.60137,Entire home/apt,45,1,1,2017-04-17,0.03,1,0
