,id,host_id,room_type,bedrooms,price,count of reviews,days of occupancy,Yearly income,Zone
2195,27157127,49538741,Entire home/apt,1,72,7,29.4,2116.7999999999997,1
2196,27159762,11971427,Entire home/apt,2,65,7,29.4,1911.0,5
2197,27167445,145298791,Entire home/apt,1,50,7,29.4,1470.0,5
2198,27184733,150860458,Entire home/apt,1,60,7,29.4,1764.0,1
2199,27185516,28769101,Entire home/apt,1,48,21,88.19999999999999,4233.599999999999,5
2200,27188188,84066922,Entire home/apt,1,67,14,58.8,3939.6,2
2201,27188427,204678857,Entire home/apt,3+,195,9,37.8,7370.999999999999,3
2202,27192385,64887000,Entire home/apt,1,69,8,33.599999999999994,2318.3999999999996,1
2203,27194763,204230977,Entire home/apt,2,75,7,29.4,2205.0,4
2204,27209015,21871375,Entire home/apt,1,75,23,96.6,7245.0,4
2205,27216286,157937752,Entire home/apt,1,120,26,109.19999999999999,13103.999999999998,6
2206,27216968,157937752,Entire home/apt,1,120,13,54.599999999999994,6551.999999999999,6
2207,27225485,67431746,Entire home/apt,3+,90,11,46.199999999999996,4158.0,3
2208,27229066,79619858,Entire home/apt,1,30,41,172.2,5166.0,6
2209,27241246,184453742,Entire home/apt,1,45,11,46.199999999999996,2079.0,3
2210,27260636,31237042,Entire home/apt,2,55,31,130.2,7160.999999999999,6
2211,27261045,68364079,Private room,1,30,28,117.6,3528.0,3
2212,27282291,205473080,Entire home/apt,1,70,7,29.4,2058.0,3
2213,27284811,71946869,Entire home/apt,3+,120,13,54.599999999999994,6551.999999999999,2
2214,27284947,205539762,Private room,1,30,41,172.2,5166.0,1
2215,27313242,195583059,Private room,1,40,13,54.599999999999994,2184.0,1
2216,27336559,205995198,Entire home/apt,2,75,9,37.8,2835.0,3
2217,27346759,205203662,Entire home/apt,2,50,7,29.4,1470.0,1
2218,27367647,73816414,Entire home/apt,1,50,12,50.4,2520.0,5
2219,27379644,45719620,Entire home/apt,1,30,10,42.0,1260.0,6
2220,27384924,5551003,Entire home/apt,2,80,21,88.19999999999999,7055.999999999999,6
2221,27387734,111019144,Entire home/apt,1,55,11,46.199999999999996,2540.9999999999995,3
2222,27412188,204028179,Entire home/apt,1,95,13,54.599999999999994,5186.999999999999,4
2223,27420963,204956031,Private room,1,35,28,117.6,4116.0,5
2224,27425743,206677390,Entire home/apt,3+,68,12,50.4,3427.2,2
2225,27429262,124240771,Entire home/apt,1,49,9,37.8,1852.1999999999998,5
2226,27455118,206888825,Entire home/apt,1,50,10,42.0,2100.0,2
2227,27462159,157242053,Entire home/apt,2,60,10,42.0,2520.0,5
2228,27462525,173453542,Entire home/apt,1,67,7,29.4,1969.8,6
2229,27464162,98605585,Entire home/apt,1,75,10,42.0,3150.0,4
2230,27477790,31109362,Entire home/apt,1,50,9,37.8,1889.9999999999998,1
2231,27482928,24247892,Private room,1,30,13,54.599999999999994,1637.9999999999998,1
2232,27498429,24398300,Entire home/apt,2,35,10,42.0,1470.0,5
2233,27518235,207473634,Private room,1,19,15,62.99999999999999,1196.9999999999998,3
2234,27523718,202229786,Entire home/apt,3+,60,13,54.599999999999994,3275.9999999999995,2
2235,27529703,54870677,Private room,1,23,30,125.99999999999999,2897.9999999999995,5
2236,27537140,127389779,Private room,1,24,27,113.39999999999999,2721.6,6
2237,27563728,6518244,Private room,1,37,10,42.0,1554.0,4
2238,27569921,88689399,Entire home/apt,2,77,9,37.8,2910.6,2
2239,27570495,208017247,Entire home/apt,2,90,18,75.6,6803.999999999999,3
2240,27575962,158378075,Private room,2,40,10,42.0,1680.0,4
2241,27597181,208175006,Entire home/apt,1,29,14,58.8,1705.1999999999998,5
2242,27602870,63071232,Entire home/apt,2,100,8,33.599999999999994,3359.9999999999995,2
2243,27619966,208421554,Private room,1,55,9,37.8,2079.0,5
2244,27631924,26852977,Entire home/apt,2,85,22,92.39999999999999,7853.999999999999,2
2245,27634674,15750042,Entire home/apt,Studio,45,10,42.0,1890.0,4
2246,27645317,125731433,Private room,1,30,13,54.599999999999994,1637.9999999999998,6
2247,27652042,5653170,Private room,1,40,12,50.4,2016.0,6
2248,27666211,109477199,Private room,1,28,37,155.39999999999998,4351.199999999999,1
2249,27691238,156042026,Entire home/apt,1,40,15,62.99999999999999,2519.9999999999995,4
2250,27696853,208977758,Entire home/apt,2,80,8,33.599999999999994,2687.9999999999995,5
2251,27711928,188462621,Entire home/apt,Studio,60,22,92.39999999999999,5543.999999999999,2
2252,27743766,31199688,Private room,1,35,30,125.99999999999999,4409.999999999999,3
2253,27744513,93996384,Entire home/apt,3+,270,9,37.8,10206.0,2
2254,27752003,209525850,Entire home/apt,2,72,12,50.4,3628.7999999999997,3
2255,27773464,10174046,Entire home/apt,1,65,16,67.19999999999999,4367.999999999999,3
2256,27794592,209878644,Entire home/apt,1,73,26,109.19999999999999,7971.599999999999,1
2257,27795558,184825732,Entire home/apt,1,55,16,67.19999999999999,3695.9999999999995,4
2258,27802369,209937740,Private room,1,25,7,29.4,735.0,2
2259,27804951,209027594,Entire home/apt,3+,90,10,42.0,3780.0,5
2260,27807024,82818208,Private room,1,33,18,75.6,2494.7999999999997,1
2261,27853811,57677163,Entire home/apt,Studio,40,7,29.4,1176.0,1
2262,27866704,210491620,Private room,1,25,15,62.99999999999999,1574.9999999999998,1
2263,27928491,186914263,Entire home/apt,1,85,36,151.2,12851.999999999998,5
2264,27929489,205924164,Entire home/apt,1,50,13,54.599999999999994,2729.9999999999995,5
2265,27948306,40416154,Entire home/apt,1,37,19,79.8,2952.6,5
2266,27982674,37581821,Entire home/apt,1,55,14,58.8,3234.0,4
2267,27998118,38894478,Entire home/apt,Studio,45,15,62.99999999999999,2834.9999999999995,1
2268,28006997,22119037,Entire home/apt,2,45,17,71.39999999999999,3212.9999999999995,4
2269,28024636,211672523,Private room,1,27,13,54.599999999999994,1474.1999999999998,2
2270,28050287,79842881,Private room,1,25,15,62.99999999999999,1574.9999999999998,6
2271,28050958,146613,Entire home/apt,Studio,43,9,37.8,1625.3999999999999,5
2272,28073661,76703204,Entire home/apt,Studio,50,11,46.199999999999996,2310.0,1
2273,28074783,90984932,Private room,1,26,14,58.8,1528.8,6
2274,28091233,38429883,Private room,1,25,10,42.0,1050.0,5
2275,28091599,212193123,Entire home/apt,3+,125,7,29.4,3675.0,3
2276,28093103,212059988,Entire home/apt,2,109,8,33.599999999999994,3662.399999999999,3
2277,28097916,210728197,Private room,1,32,12,50.4,1612.8,5
2278,28098143,210728197,Private room,1,28,8,33.599999999999994,940.7999999999998,5
2279,28098798,74448284,Entire home/apt,1,40,9,37.8,1512.0,1
2280,28099971,212193123,Entire home/apt,Studio,47,16,67.19999999999999,3158.3999999999996,4
2281,28100030,118397940,Shared room,1,21,12,50.4,1058.3999999999999,3
2282,28113483,46167114,Entire home/apt,1,30,10,42.0,1260.0,6
2283,28122672,117785413,Entire home/apt,2,65,18,75.6,4914.0,1
2284,28125002,212440900,Entire home/apt,2,75,7,29.4,2205.0,3
2285,28126137,47478681,Entire home/apt,1,50,10,42.0,2100.0,2
2286,28159612,49538741,Entire home/apt,1,55,14,58.8,3234.0,1
2287,28169953,208878571,Entire home/apt,2,90,7,29.4,2646.0,3
2288,28194241,249581,Entire home/apt,2,90,7,29.4,2646.0,5
2289,28209358,95090760,Entire home/apt,2,68,12,50.4,3427.2,6
2290,28211024,58161374,Private room,1,35,14,58.8,2058.0,4
2291,28239642,213297500,Entire home/apt,1,65,7,29.4,1911.0,1
2292,28276547,23096682,Entire home/apt,3+,55,8,33.599999999999994,1847.9999999999998,6
2293,28277901,183927570,Entire home/apt,Studio,37,7,29.4,1087.8,1
2294,28290808,213653391,Private room,1,28,8,33.599999999999994,940.7999999999998,6
2295,28303846,120202760,Private room,1,40,20,84.0,3360.0,4
2296,28308703,13598284,Entire home/apt,1,60,10,42.0,2520.0,1
2297,28378267,16504525,Entire home/apt,1,70,12,50.4,3528.0,4
2298,28401263,29120815,Private room,1,35,34,142.79999999999998,4997.999999999999,2
2299,28402809,212080140,Entire home/apt,1,80,20,84.0,6720.0,3
2300,28447869,132098733,Private room,1,40,8,33.599999999999994,1343.9999999999998,4
2301,28449977,53936189,Entire home/apt,2,120,11,46.199999999999996,5543.999999999999,2
2302,28456722,214812023,Entire home/apt,1,70,10,42.0,2940.0,5
2303,28506833,70549995,Entire home/apt,Studio,40,12,50.4,2016.0,2
2304,28513996,24515054,Entire home/apt,1,80,7,29.4,2352.0,2
2305,28531130,80679212,Private room,1,28,8,33.599999999999994,940.7999999999998,1
2306,28535869,25449296,Entire home/apt,1,70,8,33.599999999999994,2351.9999999999995,2
2307,28552828,32048472,Entire home/apt,Studio,50,8,33.599999999999994,1679.9999999999998,5
2308,28561420,173972503,Entire home/apt,1,50,10,42.0,2100.0,5
2309,28572027,215637480,Entire home/apt,1,60,17,71.39999999999999,4283.999999999999,3
2310,28580965,215707761,Entire home/apt,2,80,12,50.4,4032.0,5
2311,28596859,23897483,Private room,1,35,21,88.19999999999999,3086.9999999999995,5
2312,28605252,215719569,Private room,1,38,12,50.4,1915.2,4
2313,28633138,216071881,Private room,1,44,9,37.8,1663.1999999999998,2
2314,28663565,19312604,Entire home/apt,1,45,12,50.4,2268.0,5
2315,28728432,107456411,Private room,1,45,14,58.8,2646.0,2
2316,28750167,70109873,Entire home/apt,Studio,35,12,50.4,1764.0,3
2317,28754446,38540952,Entire home/apt,1,45,8,33.599999999999994,1511.9999999999998,3
2318,28757507,18016577,Private room,1,20,25,105.0,2100.0,3
2319,28806080,14755716,Entire home/apt,1,75,9,37.8,2835.0,1
2320,28859973,103835785,Private room,1,40,29,121.8,4872.0,1
2321,28907215,31231411,Entire home/apt,1,59,15,62.99999999999999,3716.9999999999995,1
2322,28926863,46000414,Private room,1,25,8,33.599999999999994,839.9999999999999,4
2323,28946372,196656495,Entire home/apt,Studio,45,21,88.19999999999999,3968.9999999999995,5
2324,28948638,100868429,Entire home/apt,1,30,7,29.4,882.0,1
2325,28951626,132098733,Private room,1,70,14,58.8,4116.0,4
2326,28959555,90549650,Entire home/apt,Studio,30,15,62.99999999999999,1889.9999999999998,6
2327,28971791,16368934,Entire home/apt,2,120,9,37.8,4536.0,1
2328,28988175,215679858,Entire home/apt,1,54,7,29.4,1587.6,5
2329,28997938,216694991,Entire home/apt,2,59,11,46.199999999999996,2725.7999999999997,3
2330,29018848,218714232,Entire home/apt,Studio,25,18,75.6,1889.9999999999998,6
2331,29027838,218765459,Entire home/apt,1,70,7,29.4,2058.0,6
2332,29037369,65183901,Entire home/apt,1,80,8,33.599999999999994,2687.9999999999995,3
2333,29053953,218944511,Entire home/apt,1,50,15,62.99999999999999,3149.9999999999995,1
2334,29098587,21828721,Entire home/apt,1,60,8,33.599999999999994,2015.9999999999995,2
2335,29148239,219611949,Entire home/apt,2,146,8,33.599999999999994,4905.599999999999,1
2336,29177713,32002384,Entire home/apt,1,70,7,29.4,2058.0,1
2337,29179526,198519963,Entire home/apt,1,50,10,42.0,2100.0,2
2338,29305371,74822729,Entire home/apt,1,29,7,29.4,852.5999999999999,1
2339,29334376,38355455,Entire home/apt,2,70,7,29.4,2058.0,2
2340,29356044,221156614,Entire home/apt,1,80,8,33.599999999999994,2687.9999999999995,1
2341,29405995,2067860,Private room,1,40,7,29.4,1176.0,3
2342,29456675,221880389,Entire home/apt,1,70,9,37.8,2646.0,1
2343,29488541,14592513,Entire home/apt,1,50,7,29.4,1470.0,1
2344,29539087,67575303,Private room,1,32,11,46.199999999999996,1478.3999999999999,5
2345,29540198,25120823,Entire home/apt,1,75,7,29.4,2205.0,3
2346,29541622,46630054,Private room,1,17,14,58.8,999.5999999999999,1
2347,29558721,4356985,Private room,1,33,8,33.599999999999994,1108.7999999999997,6
2348,29627686,223016369,Entire home/apt,Studio,35,12,50.4,1764.0,5
2349,29652211,139221869,Entire home/apt,Studio,59,12,50.4,2973.6,1
2350,29668633,35859039,Entire home/apt,Studio,44,12,50.4,2217.6,1
2351,29696204,171342269,Private room,1,20,7,29.4,588.0,3
2352,29715633,11387374,Entire home/apt,2,110,11,46.199999999999996,5081.999999999999,1
2353,29761757,28058042,Entire home/apt,1,67,14,58.8,3939.6,2
2354,29777684,36761715,Entire home/apt,1,29,7,29.4,852.5999999999999,5
2355,29866954,100725588,Entire home/apt,2,150,9,37.8,5670.0,2
2356,29957974,40124774,Entire home/apt,1,63,8,33.599999999999994,2116.7999999999997,3
2357,29958146,70937383,Entire home/apt,Studio,39,12,50.4,1965.6,6
2358,29959410,129347697,Private room,1,45,7,29.4,1323.0,4
2359,30100500,127824977,Private room,1,29,9,37.8,1096.1999999999998,2
2360,30289842,143641216,Entire home/apt,Studio,55,7,29.4,1617.0,2
2361,30387407,28097507,Entire home/apt,1,50,7,29.4,1470.0,1
